,keyword,title,author,body,time,date,status,votes,num_comments,num_comment_pages,link,has_status_update,status_message,status_update_date
600,closed,Allow me to block podcasts that I started listening to and were not interested in,JoseDominguez,"My problem is that I wanted to try a podcast that was not of interest to me, it continues to recommend me to continue listening!I have enabled the option that when a playlist ends, continue playing similar content.In this case, when my podcast episode that I listen to weekly ends, the next podcast that plays automatically is the one that I stopped listening to because I wasn't interested and I can't find a way to remove it from my views!Is there no way to remove something from the reproduced so that it stops offering it to me?In the case of artists and songs, it can be easily blocked so that they do not appear anymore, but in Podcast it seems to be an option that is not allowed, or at least not thought of.",04:02 PM,‎2023-03-25,closed,2,10,1,https://community.spotify.com/t5/Closed-Ideas/Allow-me-to-block-podcasts-that-I-started-listening-to-and-were/idi-p/5527846,True,"Updated on 2023-03-28 Hey @JoseDominguez ,     Thanks for bringing your feedback to the Idea Exchange.     We’re closing this idea since it doesn’t meet one of our Idea Exchange guidelines, namely “Checking for existing ideas”.       A similar idea has already been suggested here - feel free to add your vote to it!         If you think your idea should be considered as separate, feel free to submit it again highlighting how your idea is distinct from the existing one.     Cheers! ",2023-03-28
601,closed,Add songs to playlist easily,KameshC,"First thing first ""i love Spotify"". Problem I'm facing:I'm an audiophile, and I feel like adding songs to different playlist i have created is bit difficult. It is like i have to do 3 to 4 clicks to add single song to a playlist. Suggesting solution:Instead of clicking 3 to 4 times to add a song to playlist, user can press and 'hold' song banner picture and and now the app should list the users playlist. Now user should able to drop the song into playlist they like (everything will be done in single click, press - hold - release). Please feel free to contact me, I'm ready to explain what I'm expecting here if it is not clear above)",01:07 PM,‎2023-03-25,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/Add-songs-to-playlist-easily/idi-p/5527740,True,"Updated on 2023-03-28 Hey @KameshC ,     Thanks for bringing your feedback to the Idea Exchange.     We’re closing this idea since it doesn’t meet one of our Idea Exchange guidelines, namely “Checking for existing ideas”.       A similar idea has already been suggested here - feel free to add your vote to it!         If you think your idea should be considered as separate, feel free to submit it again highlighting how your idea is distinct from the existing one.     Cheers! ",2023-03-28
602,closed,[Desktop] API or SDK for games than use custom radio,leo3487,"So games like GTA or The Sims (examples I remember) or newer games than play radio or custtom music in-game, can use a Spotify playlist, with same name of the game, or the game at its settings select the playlist",01:09 PM,‎2023-03-25,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/Desktop-API-or-SDK-for-games-than-use-custom-radio/idi-p/5527742,True,"Updated on 2023-03-28 Hey @leo3487 ,     Thanks for bringing your feedback to the Idea Exchange.     We’re closing this idea since it doesn’t meet one of our Idea Exchange guidelines, namely “Checking for existing ideas”.     A similar idea has already been suggested here - feel free to add your vote to it!         If you think your idea should be considered as separate, feel free to submit it again highlighting how your idea is distinct from the existing one.     Cheers! ",2023-03-28
603,closed,Update daily drive,emmazambrano69,"I love the daily drive playlist. I really like how it feels like listening to the radio, but please update the thing. I get podcast up to 45 mins each which at that point I'm listening to more the podcast than actual music. Please update it so the breaks are 5mins instead of 2 45 min podcasts. I really love the idea, but I think you guys need to get rid of that also some podcasts don't interest me so I just skip them and if they're 5min plus I just skip.",08:22 PM,‎2023-03-26,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/Update-daily-drive/idi-p/5528292,True,Updated on 2023-03-28Hello @emmazambrano69 and thanks for bringing your feedback to the Idea Exchange.   We’ll be closing this idea as it doesn’t follow one or more of the following Idea Exchange requirements:  Unclear ideas. Make sure your suggestion does include enough information for us to understand what you’re requesting.  More information about how the Spotify Idea Exchange works can be found here.,2023-03-28Hello
604,closed,Allow unhiding songs from DJ,unhide,"The “hide” button is located dangerously in between “Like” and “Add to playlist” on the DJ making it easy to hide songs you like. There’s also no way to undo hidden songs from the DJ. So, I propose two changes: - Allow unhiding a hidden song somewhere- Move the hide button much lower in the menu, since it’s easy to accidentally click when trying to add a song to a playlist or like a song",08:04 PM,‎2023-03-26,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/Allow-unhiding-songs-from-DJ/idi-p/5528287,True,"Updated on 2023-03-28 Hey @unhide,   Thanks for bringing your feedback to the Idea Exchange.     We’re closing this idea since it doesn’t meet one of our Idea Exchange guidelines, namely “One change request per Idea.”   We appreciate your elaborate idea, however, when one post includes several feature requests, it becomes hard to keep track of and update them.   If you have more than one idea, you can make a new idea submission for each one. This way we’ll know exactly which idea folks are voting for.   Cheers!  ",2023-03-28
605,closed,Add to Beginning of Queue vs End of Queue,ainsleywilson,"Instead of just one feature, ""add to queue,"" make two options: ""add to beginning of queue"" and ""add to end of queue."" Sometimes you're in the car with a group of friends, and you're trying to curate the exact right songs to play. Then you come across a song that fits perfect and you need to play it immediately but you first have to add it to the queue and then drag it all the way up. Instead, having two features to add to queue would make it a lot simpler to curate the perfect queue without completely messing with it. Oftentimes when I drag up songs, the app glitches and kicks me out anyway, so this solution would bypass that. Just think about it.",05:38 PM,‎2023-03-26,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/Add-to-Beginning-of-Queue-vs-End-of-Queue/idi-p/5528250,True,"Updated on 2023-03-28Hi there @ainsleywilson,   Thanks for bringing your feedback to the Idea Exchange!   We'll have to close your submission since it doesn’t meet one of our Idea Exchange guidelines, namely point 4: “Check if there's an existing idea”.   A similar idea has already been suggested here, so feel free to check it out and show your support.   Note that despite its status, the idea is open for voting, so you can still give it a thumbs up. We revisit such ideas on regular intervals and it just might be that their time would be right in the future.   Take care.",2023-03-28Hi
606,closed,[iOS][Radio] Please bring back radio option for genres,Torribelle,Please bring back the option of radio for genres,03:02 PM,‎2023-03-25,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/iOS-Radio-Please-bring-back-radio-option-for-genres/idi-p/5527801,True,"Updated on 2023-03-28Hey @Torribelle,We’re closing this idea since it doesn’t meet one of our Idea Exchange guidelines, namely point 5:“Making sure your idea is clear”.At this point, we don’t have enough information regarding what you'd like to see implemented. Please elaborate on how exactly you would like to see it implemented and how it differs from existing features.Feel free to submit a new idea - just make sure to familiarize yourself with the above guidelines.Thanks!",2023-03-28Hey
607,closed,[Desktop][Search] Queue title(s) from desktop app quicksearch (ctrl+k) shortcut,Radioo,"Allow to queue songs from the quick search result list on desktop. Possible shortcut for that could be shift+space. Alternatively there could also be a context menu for right-clicked search results, that allows to play/queue them.",10:15 AM,‎2023-03-27,closed,1,10,1,https://community.spotify.com/t5/Closed-Ideas/Desktop-Search-Queue-title-s-from-desktop-app-quicksearch-ctrl-k/idi-p/5528518,True,"Updated on 2023-03-28  Hey @Radioo,      Thanks for posting in the Idea Exchange.   We’ll be closing this idea since it doesn’t meet one of our Idea Exchange guidelines, namely “Checking for existing ideas”.   We appreciate your elaborate idea, however, similar ones have already been suggested here and here. Make sure you leave your vote to support them, so that they would have a better chance of being considered, as Spotify always strives to improve your experience.   Please note that even if an idea is currently set to “Not Right Now” you can still give it a thumbs up as we revisit those ideas on regular intervals. It might be that their time would be right in the future!       If you think your idea should be considered as separate, feel free to submit it again highlighting how your idea is distinct from the existing ones.     Cheers!  ",2023-03-28
608,closed,[Android][Connect] Live Show Notification,KAllen326,The notification button shows new music and another option for Podcasts & Shows. There should be an option to see live shows/tours.,01:00 AM,‎2023-03-25,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/Android-Connect-Live-Show-Notification/idi-p/5527553,True,"Updated on 2023-03-28 Hey @KAllen326 ,     We’re closing this idea since it doesn’t meet one of our Idea Exchange guidelines, namely “Making sure your idea is clear”.   At this point, we don’t have enough information regarding what you'd like to see implemented.        Feel free to submit a new idea - just make sure to familiarize yourself with the above guidelines.     Thanks! ",2023-03-28
609,closed,[Other] car thing adhesive,imark123440542,as somebody who doesn't like to permanently affix things to their vehicle. 3M adhesive tape well great is always worrying as I've seen many vehicles with permanent squares of the past stuck to them. It would be nice to have something that is either more easily removed without damage or more information on the help document and in the in box documents explaining removal and what to expect residue wise and what to do about it. That said for the first time in my life I did indeed stick it to my dashboard! And this will be a problem for future me I guess?,08:31 AM,‎2023-03-27,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/Other-car-thing-adhesive/idi-p/5528461,True,"Updated on 2023-03-28 Hey @imark123440542,   Thanks for bringing your feedback to the Idea Exchange.   Unfortunately, we will not be restocking Car Thing. Based on several factors, we have decided to stop further production of Car Thing units. Existing devices will perform as intended.   Cheers!   ",2023-03-28
610,closed,[iOS][Developer] Hearts,Aketine,"Bring the Hearts back on IOS, not knowing which songs I already listened to and having to check every single one again is major hassle when i make playlists SPECIFICALLY for listening to new music. Its nice to know what playlists a specific song is already at but completely removing the identifier of wether I already listened and liked it is asinine. Whats the point of the “Liked” playlist anymore then, since Likes dont exist anymore why haven’t you just deleted it and have everyone manually sort out their entire library then? Just bring back the Heart.",05:55 AM,‎2023-03-27,closed,2,10,1,https://community.spotify.com/t5/Closed-Ideas/iOS-Developer-Hearts/idi-p/5528406,True,"Updated on 2023-03-28Hey @Aketine,Thanks for bringing your feedback to the Idea Exchange!We’re closing this idea since it doesn’t meet one of our Idea Exchange guidelines, namely point 6: No requests for complete roll-backs. Also, we have this thread here where we're gathering feedback on the matter. Feel free to leave your thoughts there.Thanks for understanding.",2023-03-28Hey
611,closed,[Desktop][Other] better embed support for discord and external websites,AlexSquibbs,"in discord, when a user sends a spotify link, an embed for that link will appear in the desktop app in which users can interact with and listen to music with. problem with this is that these embeds treat all users as if they are guests, and that leaves users only getting preview audio rather than the full spotify embed experience. as i have seen with the spotify embeds on my website, users who have not logged into spotify on that browser will get preview audio, while users who have logged into spotify on that browser will get the full audio experience. even if you link your spotify and discord accounts, you will still get treated as a guest user and will get the preview audio, while people who have linked their spotify and discord accounts seem to have the opportunity to be able to play the full audio from the embed. my second part of this is that i suggest the feature to show that embeds are currently playing in the spotify app (desktop/mobile/web/etc), so that users know where the audio source is coming from and can control it. i suggest maybe making the audio source either like the domain name of the website, or whatever is in the websites <title> html tag. for now, spotify just pauses in the player and plays whatever is in the embed without really letting the user know in the app that it is in fact playing from another source (the embed). another part of this that links with the first part, is that the same thing should occur for discord embeds, but this time just mark the audio source as like ""Discord"". lastly, maybe speak with discord about having their desktop app check if spotify is installed (or running if you want to do that instead), and if so, redirect directly from discord to the spotify app rather than opening a browser page. back on 2/13/2022, i made a discovery that linkages from spotify from the discord desktop app will directly go to the spotify mobile app if the user has the spotify android app installed via windows subsystem, rather than going to a browser page to display. its really cool that this already happens with the spotify android app via windows subsystem for android, but it would be even cooler if this were to happen with the native windows spotify desktop app as well since most people arent gonna have spotify for android installed on their computer sorry that this is a ton to digest, but i just felt like i wanted to share this because i think it would make spotify feel more user friendly and just more ""smooth"" and ""connected"" if you know what i mean 😉",12:37 AM,‎2023-03-27,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/Desktop-Other-better-embed-support-for-discord-and-external/idi-p/5528365,True,"Updated on 2023-03-28   Hey @AlexSquibbs,   Thanks for bringing your feedback to the Idea Exchange.     We’re closing this idea since it doesn’t meet one of our Idea Exchange guidelines, namely “One change request per Idea.”   We appreciate your elaborate idea, however, when one post includes several feature requests, it becomes hard to keep track of and update them.   If you have more than one idea, you can make a new idea submission for each one. This way we’ll know exactly which idea folks are voting for.   Cheers!  ",2023-03-28
612,closed,[Mobile][Playlists] Add Folders for Playlists,Daniel_Zocker,Basically make it possible to add Folders to you library to for example put all summer playlists in one folder. You should be able to change the folders “cover art” just like in playlists. Optional you could shuffle play the whole folder and share it,06:19 AM,‎2023-03-27,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/Mobile-Playlists-Add-Folders-for-Playlists/idi-p/5528412,True,"Updated on 2023-03-28 Hi there @Daniel_Zocker,   Thanks for bringing your feedback to the Idea Exchange!   We'll have to close your submission since it doesn’t meet the following Idea Exchange guidelines:  3. ""One change request per Idea."" 4. “Check if there's an existing idea.”  Similar ideas have already been suggested below, so feel free to check them out and show your support:  [Mobile] Create & manage Playlist Folders [Mobile] View & Shuffle all Tracks in Playlist Folders [Playlists] Public Playlist Folders   Note that despite their status, all ideas are open for voting, so you can still give them a thumbs up. We revisit such ideas on regular intervals and it just might be that their time would be right in the future.   Take care.",2023-03-28
613,closed,[Mobile][Social] Messaging within the app,JennaM6,"Direct messaging to other profiles for the ease of suggesting music or commenting on music. It could function with the same privacy settings as other social media messaging apps but the benefit of linking songs or playlists directly within the app. Seems silly to leave the app to send a message and then come back to it to see the song, then leave it again to discuss what you sent...",03:16 AM,‎2023-03-27,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/Mobile-Social-Messaging-within-the-app/idi-p/5528384,True,"Updated on 2023-03-28Hey @JennaM6,   Thanks for bringing your feedback to the Idea Exchange.   We’re closing this idea since it doesn’t meet one of our Idea Exchange guidelines, namely “Checking for existing ideas”.   A similar idea has already been suggested here - feel free to add your vote to it!   If you think your idea should be considered separate, feel free to submit it again highlighting how it is distinct from the existing one.   Cheers!",2023-03-28Hey
614,closed,Add playlists to other playlists,Nateworzel,Be able to add playlists to other playlists and also have the option to only temporarily combine two playlists for that listening session.,07:40 PM,‎2023-03-26,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/Add-playlists-to-other-playlists/idi-p/5528281,True,"Updated on 2023-03-28Hello @Nateworzel and thanks for bringing your feedback to the Idea Exchange.   We’ll be closing this idea as it doesn’t follow one or more of the following Idea Exchange requirements:  One change request per Idea. If you have more than one idea please make a new Idea submission for each.  You can already add a playlist to another playlist. Simply right-click on the playlist (Desktop)/ click the 3-dot menu (Mobile) > select Add to playlist.    You can also add playlists to your queue and switch on Shuffle mode, to play them together.   More information about how the Spotify Idea Exchange works can be found here.",2023-03-28Hello
615,closed,[Developer] Customization of home page in Spotify app or on Spotify web player.,abhishekbugata,"It would be nice if we could customize or edit the homepage in Spotify. A couple of nice features would be:1. Rearranging the order of ""made of you"", ""recently played"", ""your top mixes"", ""best of artists""2. Choosing the playlists/artists that appear on the ""Good Morning"" section of the home screen. This would be such a great addition to Spotify.3. Fixing a bug in which a deleted playlist appears on the ""Good Morning"" page and no matter how many times you delete it, it doesn't get removed from the ""Good Morning"" section of the home page.",07:02 AM,‎2023-03-27,closed,2,10,1,https://community.spotify.com/t5/Closed-Ideas/Developer-Customization-of-home-page-in-Spotify-app-or-on/idi-p/5528422,True,"Updated on 2023-03-28Hi there @abhishekbugata,   Thanks for bringing your feedback to the Idea Exchange!   We'll have to close your submission since it doesn’t meet one of our Idea Exchange guidelines, namely point 4: “Check if there's an existing idea”.   A similar idea has already been suggested here, so feel free to check it out and show your support.   Note that despite its status, the idea is open for voting, so you can still give it a thumbs up. We revisit such ideas on regular intervals and it just might be that their time would be right in the future.   It's also worth mentioning that a Not interested button was recently introduced in the mobile app, which you may find intriguing, as it allows you to further improve the recommendations you get from Spotify. More info here.   Take care.",2023-03-28Hi
616,closed,[Desktop][Playlists] Alphabetical* Sorting of Desktop Playlists,bruinsbee,"It still confounds me that there isn't an option to sort playlists on the desktop version of Spotify; like the mobile UI, the user is able to sort their playlists alphabetically and can pin playlists to the top of the list for ease of access. I have 100+ playlists that I would like to sort alphabetically on Spotify Desktop but have to hand click-and-drag them myself, which is tedious and time consuming. Not only that, but other options that would be beneficial would be sorting playlists by last modified, length, etc., as most playlist building is done via the desktop application. This has been requested year after year.",06:11 PM,‎2023-03-26,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/Desktop-Playlists-Alphabetical-Sorting-of-Desktop-Playlists/idi-p/5528260,True,"Updated on 2023-03-28Hey @bruinsbee,Thanks for bringing your feedback to the Idea Exchange! We’re closing this idea since this is already an option that can be done in the ""Your Library"" tab. Check out the steps for that here.   Thanks for understanding.",2023-03-28Hey
617,closed,[Mobile][Playlists] Save place in a shuffled playlist,ktpj,"Hi! It would be great if you could save your place in a playlist (shuffled or unshuffled) so that you can resume where you left off without having to reshuffle. For example, let’s say you shuffle a long playlist, then go listen to a different album. It would be awesome if you could resume where you left off in the shuffled playlist when you go back to it. thanks!",07:23 PM,‎2023-03-26,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/Mobile-Playlists-Save-place-in-a-shuffled-playlist/idi-p/5528278,True,"Updated on 2023-03-28Hey @ktpj,   Thanks for bringing your feedback to the Idea Exchange.   We’re closing this idea since it doesn’t meet one of our Idea Exchange guidelines, namely “Checking for existing ideas”.   A similar idea has already been suggested here - feel free to add your vote to it!   If you think your idea should be considered separate, feel free to submit it again highlighting how it is distinct from the existing one.   Cheers!",2023-03-28Hey
618,closed,Limit songs that appear on curated playlists & encourage new artists on curated playlists,SlugWheeler,"I love the concept that Spotify curates playlists for me based on music I’ve liked or played. Currently, however, Spotify’s curated playlists are NOT doing what I most want from third party input: I want a fresh, new, different perspective on music so that I can discover new songs and, especially, new artists. Currently, Spotify’s curated playlists annoy me because they just regurgitate the same songs I’ve already listened to and, for that very reason, those songs are no longer interesting or enjoyable to me. With that said, I have two suggestions for Spotify:1) Have a way for Spotify users to select the “type” of curated playlists that they want to receive, with options such as: “new artists only,” “new music only,” “a mix of only new artists and new music,” “a mix of 75% new artists/music and 25% ‘loved’ music,” “a 50-50 mix of new artists/music and ‘loved’ music,” or “only a mix of ‘loved’ music and artists I’m following.”Another feature that Spotify could add that would somewhat address my concern stated above is to…2) Add a feature that would allow Spotify users to limit how often songs appear on their curated playlists. For example, users could set preferences that would limit songs from appearing on their curated playlists to no more than X number of times during an X week/month/year period. So if I had this ability, again for example, I would set my preferences to limit any song from appearing on my curated playlists to no more than once during a one week period AND no more than 3 times within a 5 week period. This suggestion gets at my being tired of hearing the same music over and over, which would be nice. But this suggestion does not address my desire to learn about new artists and new songs, which I value.",06:14 PM,‎2023-03-26,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/Limit-songs-that-appear-on-curated-playlists-amp-encourage-new/idi-p/5528261,True,"Updated on 2023-03-28 Hey @SlugWheeler,   Thanks for bringing your feedback to the Idea Exchange.     We’re closing this idea since it doesn’t meet one of our Idea Exchange guidelines, namely “One change request per Idea.”   We appreciate your elaborate idea, however, when one post includes several feature requests, it becomes hard to keep track of and update them.   If you have more than one idea, you can make a new idea submission for each one. This way we’ll know exactly which idea folks are voting for.   Cheers!  ",2023-03-28
619,closed,Add to Multiple Playlists,sonali_c,I have many different playlists and it’s very annoying if you want to add a song to multiple of them because you have to “add to playlist” for each one. I think you should be able to select all the playlists you want to add a song to and then it adds it to all of them at once. Thank you!!,07:21 PM,‎2023-03-26,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/Add-to-Multiple-Playlists/idi-p/5528277,True,"Updated on 2023-03-28Hey @sonali_c,   Thanks for bringing your feedback to the Idea Exchange.   We’re closing this idea since it doesn’t meet one of our Idea Exchange guidelines, namely “Checking for existing ideas”.   A similar idea has already been suggested here - feel free to add your vote to it!   If you think your idea should be considered separate, feel free to submit it again highlighting how it is distinct from the existing one.   Cheers!",2023-03-28Hey
620,closed,[Playlists] Add release dates to playlists,TommyMcMusic,"Id like to see the Release Date on all playlists as a viewable and sortable column instead of Date Added as this gives the impression that all music added to playlists such as New Music Friday UK is new, when the majority of it infact is not. Im not sure how these playlsits are making them appear this way but its something most big playlists are guilty of and its quite frustrating when your just trying to find the newest stuff or the oldest stuff on a given playlist that isn't your own.",05:58 PM,‎2023-03-26,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/Playlists-Add-release-dates-to-playlists/idi-p/5528254,True,"Updated on 2023-03-28Hey @TommyMcMusic,   Thanks for bringing your feedback to the Idea Exchange.   We’re closing this idea since it doesn’t meet one of our Idea Exchange guidelines, namely “Checking for existing ideas”.   A similar idea has already been suggested here - feel free to add your +Vote.   If you think your idea should be considered as separate, feel free to submit it again  highlighting how your idea is distinct from the existing one(s).   Cheers!",2023-03-28Hey
621,closed,An incognito mode.,Sacus,An easy switch/button you can turn on so that the music you then play doesn’t get suggested in playlists. The type music I listen to when I work out is not the type of music I want to be in my normal daily/mood playlist mixes so it’s preventing me from enjoying them and discovering new music.,05:35 PM,‎2023-03-26,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/An-incognito-mode/idi-p/5528249,True,"Updated on 2023-03-28Hey @Sacus,   Thanks for bringing your feedback to the Idea Exchange.   We’re closing this idea since it doesn’t meet one of our Idea Exchange guidelines, namely point 5: ""Make sure your idea is clear.""   What you're requesting is already available through the Private Session and the Exclude from taste profile features.   Feel free to submit your idea again, making sure to clarify how it's different from the existing experience.   Thanks for understanding.",2023-03-28Hey
622,closed,Interactive Lyrics,hightz,"Hello! I realized many people enjoy 'watching' the lyrics of their favorite songs, so Spotify could improve this feature making it more interesting for the spectators, addictions like fading lyrics as the song progresses, animated background with generated images according to the song's emotions, or many other possibilities. Reinforcing a behavior that the public already has but improving it.Regards,",02:31 PM,‎2023-03-26,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/Interactive-Lyrics/idi-p/5528183,True,"Updated on 2023-03-28 Hello and thanks for bringing your feedback to the Idea Exchange.     We’ll be closing this idea as it doesn’t follow one or more of the following Idea Exchange requirements:    One change request per Idea. If you have more than one idea please make a new Idea submission for each. Duplicate ideas. If there’s already an existing idea, you can just add your vote to it. Similar ideas have already been suggested - feel free to add your vote to them below:   [Desktop][Other] Picture-in-Picture for lyrics [Community] Word by Word Lyrics [Other] Toggle on/off the dynamic background color of the lyrics feature.    Unclear ideas. Make sure your suggestion does include enough information for us to understand what you’re requesting.    More information about how the Spotify Idea Exchange works can be found here. ",2023-03-28
623,closed,[Other] Sleep mode - end of album,InstrumentalHopper,"Sleep mode is my favourite feature in Spotify lately, and have been enjoying using it. Sometimes I turn it on when I'm listening to a playlist and select the audio to stop within the timer I select. However, when I listen to an album, I can only choose to use sleep mode with a timer or when the song has ended. I would like to have the option to use the sleep mode while listening to an album and when the album has ended, the audio stops. This way the listening experience is perfect in my opinion. There doesn't have to be an abrupt ending in the song when the timer has lapsed, it just stops when the album is finished. I can just leave my device on the other side of the room, while I'm in bed enjoying the music. Also, this can be applicable for playlists: when the audio stops, the playlist has ended. Maybe this won't be used as much, but the users have extra freedom using Spotify with it. Of course I am happy to use a bèta version of Spotify with this feature and share my feedback. Also, if you are interested in this feature too, let Spotify know. The community is the best place to make our listening experience better.",01:13 PM,‎2023-03-26,closed,1,10,1,https://community.spotify.com/t5/Closed-Ideas/Other-Sleep-mode-end-of-album/idi-p/5528161,True,"Updated on 2023-03-28 Hey @NazKhan,   Thanks for bringing your feedback to the Idea Exchange.   We’re closing this idea since it doesn’t meet one of our Idea Exchange guidelines, namely “Checking for existing ideas”.   A similar idea has already been suggested here - feel free to add your vote to it!   If you think your idea should be considered as separate, feel free to submit it again highlighting how your idea is distinct from the existing one.   Cheers! ",2023-03-28
624,closed,Suggest your song with your Duo Partner,Soniharsh591,"You can suggest your song to the partner or you can suggest the songs to the people who follows you in Spotify. there should be a button which, When clicked it should send a notification to your followers that please do listen to this song. But in an attractive animation.",08:13 PM,‎2023-03-25,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/Suggest-your-song-with-your-Duo-Partner/idi-p/5527928,True,"Updated on 2023-03-27 Hey @Soniharsh591,   Thanks for bringing your feedback to the Idea Exchange.   We’re closing this idea since it doesn’t meet one of our Idea Exchange guidelines, namely “Checking for existing ideas”.   Similar ideas have already been suggested - feel free to add your vote to them below:    [Community][Social] Recommending songs to friends through the app [Desktop][Social] Send song recommendations to friends on desktop (with concept photos)  If you think your idea should be considered as separate, feel free to submit it again highlighting how your idea is distinct from the existing ones.   Cheers! ",2023-03-27
625,closed,[Mobile][Playlists] Listen to others liked lists that have 100 songs matching your own likes list.,Glassontable,I would like to see new songs or old songs that I have not heard before that share the same / similar taste to my own. finding songs to add to my list is slowing down and having new songs each week can be refreshing.,08:46 AM,‎2023-03-26,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/Mobile-Playlists-Listen-to-others-liked-lists-that-have-100/idi-p/5528105,True,"Updated on 2023-03-27 Hey @Glassontable,     Thanks for bringing your feedback to the Idea Exchange.     We’re closing this idea since it doesn’t meet one of our Idea Exchange guidelines, namely “Checking for existing ideas”.       A similar idea has already been suggested here - feel free to add your vote to it!    If you think your idea should be considered as separate, feel free to submit it again highlighting how your idea is distinct from the existing one.     Cheers!  ",2023-03-27
626,closed,[Android][Developer] Work music is skewing Spotify suggestions,mitchk10,"I listen to Spotify all day while I work: sounds of rain, lofi beats, instrumentals, etc. Essentially - white noise. This results in every single suggestion from Spotify - including the newly released AI DJ - being in this ""atmospheric"" genre that I don't want to listen to on my free time. The ""free time"" music is when I want Spotify's suggestions the most: to discover new music I like. Spotify needs to learn how to ignore music trends from M-F 9-5 and focus on what I like to listen to during the weekend. Or - the AI should base its suggestions on the time of day and day of week.",04:48 PM,‎2023-03-25,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/Android-Developer-Work-music-is-skewing-Spotify-suggestions/idi-p/5527866,True,"Updated on 2023-03-27Hi there @mitchk10, Thanks for the Idea Submission.   You can now remove unwanted items from your taste profile, so you don't get recommendations for certain types of music. Check out this article for more info.   Cheers.",2023-03-27Hi
627,closed,[Playlists] Mixed Playlist,TheTrain,A feature that lets you create a playlist that is made of 2 or more other playlists. When you add to the playlists that make up the mixed playlist than they automatically are added to the mixed playlist.,03:22 PM,‎2023-03-25,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/Playlists-Mixed-Playlist/idi-p/5527812,True,"Updated on 2023-03-27Hey @TheTrain    Thanks for bringing your feedback to the Idea Exchange.   We’re closing this idea since it doesn’t meet one of our Idea Exchange guidelines, namely “Checking for existing ideas”.   A similar idea has already been suggested here - feel free to add your +Vote.   If you think your idea should be considered as separate, feel free to submit it again  highlighting how your idea is distinct from the existing one(s).   Cheers!",2023-03-27Hey
628,closed,"LET THE OPTION ""GRADUAL TRANSITION"" ON WHEN YOU CHOUSE OTHER DIVECE TO PLAY",PedroBranco,"LET THE OPTION ""GRADUAL TRANSITION"" ON WHEN YOU CHOUSE OTHER DIVECE TO PLAY",03:34 PM,‎2023-03-25,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/LET-THE-OPTION-quot-GRADUAL-TRANSITION-quot-ON-WHEN-YOU-CHOUSE/idi-p/5527821,True,"Updated on 2023-03-27Hey @PedroBranco,Thanks for bringing your feedback to the Idea Exchange. We’re closing this idea since it doesn’t meet one of our Idea Exchange guidelines, namely “Checking for existing ideas”.A similar idea has already been suggested here - feel free to add your vote to it!If you think your idea should be considered as separate, feel free to submit it again highlighting how your idea is distinct from the existing one(s).Cheers!",2023-03-27Hey
629,closed,[Android][Developer] Spotify adapted for people with intellectual disabilities,juliribotta,"Hello! I'm Julieta Ribotta, I'm an argentinian student of biomedial engineering.Last week we were with some of my classmates in an institut por people with different capacities and we came across with this problem. This people, are in love of music, it brings them joy, clam and amusement. Currently they have a radio program and different kind of activities. They told us that listening to music is one of the things they enkoy the most, but the problem is that most of the applications for doing this are so developped that sometimes it turns out to be more difficult. After this, we came up with the idea of making an app that would suit more to their needs. We'are going to try to developed this but then i also thougth that maybe you could be interesting in participating, or help us in any kind of way. Just a thought! This simple changes can really change the way this people are included to the society, we don't always think on their needs but it's fundamental to become a more equalitary society.Thank you for your time!Greetings,Julieta. mail:**bleep**",01:04 PM,‎2023-03-25,closed,0,10,1,https://community.spotify.com/t5/Closed-Ideas/Android-Developer-Spotify-adapted-for-people-with-intellectual/idi-p/5527738,True,"Updated on 2023-03-27Hey @juliribotta ,   Thanks for the submission.    As much as we'd like to help you out directly in this regard, the forum is not the right place for such a request. We'll close this submission now, but we encourage you to contact our Press department through the contact form on this page: https://newsroom.spotify.com/press-inquiries/   Hope this helps,   Cheers!",2023-03-27Hey
